Geneid	incl0801.srt.bam	incl0802.srt.bam	ivcl0801.srt.bam	ivcl0802.srt.bam	incl1601.srt.bam	incl1602.srt.bam	ivcl1601.srt.bam	ivcl1602.srt.bam	incl3201.srt.bam	incl3202.srt.bam	ivcl3201.srt.bam	ivcl3202.srt.bam
LOC106990946	7	31	38	85	39	43	111	81	0	0	29	29
FZD3	619	912	996	990	1120	606	1557	1170	87	578	348	809
FBXO16	0	0	0	11	4	0	2	4	0	0	0	0
ZNF395	2	1	16	19	0	0	68	35	0	41	1	14
PNOC	249	193	380	231	132	213	700	547	0	26	222	421
LOC101115431	0	0	20	0	0	0	15	0	0	0	0	0
ELP3	354	1047	3636	5933	726	889	3966	4571	140	995	1589	1675
NUGGC	0	0	0	0	2	2	16	0	0	0	1	0
SCARA5	62	87	269	284	56	74	260	254	0	0	158	236
LOC105611060	93	0	0	0	0	0	0	0	5	0	0	0
PBK	7193	8071	14612	17914	7610	6156	36917	27374	229	2679	11869	18685
ESCO2	8063	11567	11998	16974	18378	9582	16830	15215	98	892	7198	16814
CCDC25	2892	3207	915	1100	4000	4144	1060	1144	312	1875	589	363
LOC101108030	0	2	2	4	0	0	0	2	0	0	2	0
SCARA3	0	0	0	0	0	0	3	0	0	0	0	0
LOC101113728	288	1003	258	1262	12	400	1067	101	0	271	849	612
TMEM215	0	0	0	0	0	2	0	0	0	0	0	0
NDUFB6	256	396	204	109	642	472	235	575	138	1220	86	273
LOC101107502	263	60	49	29	216	164	4	37	22	276	59	43
TOPORS	7952	5894	4436	6051	5978	4003	5748	7843	896	3489	4544	11617
DDX58	509	262	507	1181	596	295	822	416	49	295	1104	222
ACO1	72	78	1525	805	58	148	1924	967	191	1238	767	675
LOC105608482	7	2	0	1	4	12	0	5	2	14	10	1
LOC105608475	54	287	178	99	189	55	601	197	0	0	56	128
LOC101107000	0	0	0	0	0	0	0	0	0	0	0	0
LOC105608461	0	0	44	16	0	50	0	1	0	0	0	0
LOC101112287	28	10	56	71	40	11	94	63	5	24	59	113
LOC101106747	0	0	0	0	0	0	0	0	0	0	0	0
LOC101106497	0	0	0	0	0	0	0	0	0	0	0	0
LOC105608453	0	0	0	0	0	0	0	0	0	0	0	0
LOC105608437	8	54	24	87	123	116	25	58	0	0	26	45
LOC105611750	0	0	0	0	0	0	0	0	0	0	0	0
LOC105613146	0	0	0	0	3	0	0	0	2	0	0	2
LINGO2	1402	1307	5614	3068	766	821	4100	5634	26	0	2103	1594
LOC105608432	0	0	0	0	0	0	0	0	0	3	0	0
C2H9orf72	5069	7881	6104	9302	6600	7245	12559	6525	135	1878	5123	6836
IFNK	4	0	23	0	70	117	0	92	61	125	0	2
LOC105608427	0	0	0	0	0	0	0	0	0	0	0	0
MOB3B	1	53	60	34	27	18	12	4	365	1719	110	0
EQTN	11	115	164	97	91	53	297	301	0	16	54	65
LOC101105985	404	716	3905	2785	600	580	3900	2438	279	3384	3018	2198
LOC105611471	0	0	6	0	69	14	0	27	4	0	27	0
LOC105608429	0	0	0	0	21	0	0	28	0	0	0	0
TEK	533	228	2196	2913	1010	312	4659	1636	0	0	1985	2136
LOC101110567	0	0	0	2	3	0	0	0	0	0	0	0
LRRC19	131	12	0	0	0	107	0	0	2	0	0	71
IFT74	1801	3627	7122	5527	4010	2952	10609	6631	28	368	4943	3608
PLAA	4670	4946	24718	33824	4001	2942	34320	31061	158	876	16431	8573
CAAP1	1544	3287	7575	3967	4021	2608	6780	5176	81	1072	2329	3940
LOC105608404	0	0	0	0	0	0	8	3	6	5	0	6
LOC101105727	0	0	0	0	0	2	0	0	0	0	0	0
TUSC1	0	0	11	0	2	0	0	0	0	5	0	0
LOC780442	0	0	0	0	0	0	0	0	0	0	0	0
LOC101109243	40	7	9	0	13	10	0	8	2	11	10	8
IZUMO3	0	0	0	0	0	0	0	0	0	0	0	0
LOC101108547	0	0	7	0	0	0	0	1	0	0	0	0
LOC101105222	0	0	0	0	0	0	0	0	0	0	0	0
LOC105608393	16	26	79	190	17	19	68	54	0	2	32	56
ELAVL2	3179	10263	16955	17914	6983	5707	25551	20524	38	158	6806	13695
LOC105608392	0	55	5	0	0	0	24	0	0	0	4	14
LOC105611746	0	4	0	0	3	0	0	0	0	37	1	6
DMRTA1	0	0	0	9	2	0	53	0	0	8	0	0
LOC105608356	0	13	22	70	0	33	32	27	0	50	17	60
CDKN2B	0	0	13	0	12	0	0	7	0	0	7	6
MTAP	7823	7499	4002	2000	5458	7776	4901	4854	711	6961	3129	4610
LOC106990945	2	0	0	0	2	2	1	4	0	0	67	72
IFNE	0	0	0	0	0	0	0	0	0	0	0	0
LOC101106909	0	0	2	22	0	0	30	35	2	4	0	25
TP-1	0	0	0	0	0	0	0	0	5	92	0	0
LOC101106658	0	0	0	0	0	0	0	0	3	54	0	0
IFN1	0	0	0	0	0	0	0	0	0	0	0	0
LOC105611742	0	0	0	0	0	0	0	0	0	0	0	0
LOC106990900	0	0	0	0	0	0	0	0	0	0	0	0
LOC101106400	0	0	0	0	2	0	0	0	0	0	0	0
LOC106990899	0	0	0	0	0	0	0	0	0	0	0	0
LOC101103702	18	116	55	177	30	23	13	25	0	0	12	42
LOC105601948	0	0	0	0	0	0	0	0	0	0	0	0
LOC105608320	0	0	0	0	0	0	0	0	0	0	0	0
LOC101105883	0	0	2	1	4	0	0	0	0	0	0	0
LOC101105632	0	0	0	0	0	0	0	0	0	0	0	0
LOC105601956	0	0	4	4	0	0	0	19	0	0	0	0
LOC105608311	1261	1927	1395	1978	1897	773	5363	1630	50	670	1150	2256
KLHL9	349	380	428	865	474	143	738	1069	52	537	175	114
LOC101103216	0	0	1	0	0	0	0	3	0	0	0	0
LOC101105135	0	0	0	0	0	0	0	0	0	0	0	0
LOC101104886	0	0	8	3	0	1	0	0	0	5	0	0
LOC101102963	0	0	0	0	0	0	0	0	0	0	0	0
LOC105608303	12	8	21	72	13	0	33	9	0	2	53	85
LOC105611736	4	58	0	11	38	52	0	0	0	0	37	0
LOC101104634	0	0	0	0	0	0	0	0	0	0	0	0
LOC101102460	0	0	7	0	0	0	8	2	0	7	0	1
LOC101104373	0	0	1	0	0	0	0	28	0	0	0	0
LOC105608288	0	0	0	0	0	0	0	0	0	0	0	0
LOC101103872	0	0	1	0	0	0	0	0	0	0	2	0
LOC101103623	0	0	0	5	2	3	0	2	0	0	0	0
LOC101103376	0	36	0	10	6	1	4	7	0	0	15	5
HACD4	72	340	56	0	61	166	0	0	29	680	0	108
FOCAD	5463	9110	9217	10313	4038	4024	11320	9057	124	988	8251	10018
MLLT3	2470	5952	6359	5279	5044	2725	8404	8374	4	26	5483	8238
LOC101101960	0	0	0	1	0	0	0	0	0	0	0	0
SLC24A2	1	1	143	233	9	16	56	56	0	0	95	28
ACER2	51	8	13	68	51	10	24	0	47	81	65	143
RPS6	28078	27374	8894	8179	25848	17930	5745	12061	8141	60415	13701	10054
LOC105608259	44	23	68	48	20	32	160	61	10	65	167	53
DENND4C	643	1055	1181	1476	848	96	2649	1407	487	2544	1876	1384
PLIN2	2310	5191	9550	15176	3912	3411	7846	8885	125	5995	3959	7982
HAUS6	691	517	1300	887	434	72	1896	2700	25	537	887	1081
RRAGA	2057	6051	18342	21160	2457	3731	17995	12827	541	6700	10445	7112
SAXO1	707	6935	5117	6210	1724	1473	4631	12786	4	79	2597	1652
LOC105608231	0	0	0	0	0	0	0	0	0	0	0	0
LOC106990913	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL1	500	781	3630	3874	248	406	1369	3259	6	2	3076	1737
SH3GL2	108	230	510	719	70	58	193	605	8	389	194	112
CNTLN	630	369	851	416	310	294	1007	765	80	223	242	409
LOC106990709	172	5	2	23	58	53	70	43	0	0	51	0
LOC105608200	0	2	0	2	0	0	10	58	0	0	0	9
LOC105608206	0	0	18	38	0	0	72	31	0	0	1	2
BNC2	1162	1347	3478	3859	793	559	3794	3236	0	10	6297	2384
LOC105608198	0	0	0	0	0	0	0	0	0	0	0	10
LOC105608193	422	387	626	503	240	173	428	279	0	0	1613	715
CCDC171	815	3671	5745	13655	1619	2489	5962	6047	27	217	3570	4957
PSIP1	4716	4177	10956	5929	2458	2123	14491	6858	258	1459	10456	8384
LOC106990944	49	0	0	0	0	8	15	2	4	2	0	0
SNAPC3	5503	2703	1755	929	2656	3569	776	5395	306	3452	5924	3119
LOC105608185	0	0	0	0	0	0	0	0	0	0	0	0
TTC39B	235	374	202	554	117	411	1240	626	303	970	349	283
LOC105608177	0	42	345	786	208	126	253	358	0	0	42	140
FREM1	205	291	170	199	60	46	403	267	7	0	240	45
CER1	0	0	0	0	0	0	0	0	0	0	0	0
ZDHHC21	114	1139	721	188	657	122	1827	999	0	5	297	542
LOC105608167	0	6	3	14	0	7	1	33	2	5	0	0
NFIB	60	124	176	96	19	108	307	231	8	0	210	210
LOC101121753	2	2	105	5	0	0	9	2	0	0	1	0
LOC101120890	9	2	4	6	3	2	4	6	0	3	2	0
LOC101121497	1	6	17	12	2	2	20	7	0	0	4	3
LOC105608160	2	4	7	21	9	5	15	12	0	1	11	9
MPDZ	302	163	720	573	174	169	2085	950	8	77	1407	437
LOC101121242	1	3	10	18	3	6	16	17	0	1	3	13
LURAP1L	8	0	3	0	15	1	3	0	3	134	2	0
TYRP1	12	3	11	123	0	22	74	69	0	0	21	79
LOC101119696	2	0	0	0	0	0	0	0	0	0	0	0
LOC101120991	0	0	0	0	0	0	0	0	0	0	0	0
LOC105611729	0	0	0	0	0	0	0	0	0	2	0	0
LOC101120731	0	0	0	0	0	0	0	0	0	0	0	0
LOC105608083	2	0	0	0	0	0	0	0	0	0	0	0
LOC101120476	2	0	0	0	0	0	6	0	0	0	0	0
LOC105608091	19	22	3	2	19	6	2	3	12	87	8	11
LOC105608095	0	4	0	0	0	0	0	0	0	0	0	0
PTPRD	888	641	1083	1704	1005	483	2424	1305	32	0	930	2194
LOC106990943	0	0	0	0	0	0	0	0	0	0	0	0
LOC106990942	0	0	20	1	15	0	20	0	0	0	0	0
TMEM261	0	0	0	0	0	8	0	9	5	45	0	0
LOC101120223	7	45	8	14	4	0	7	7	0	0	4	5
LOC105608067	2	0	0	0	0	0	0	4	4	7	0	0
KDM4C	129	291	571	1105	618	307	1911	1634	92	516	367	979
LOC105608073	0	147	0	0	0	0	0	0	0	0	0	0
LOC105608062	0	0	0	0	0	0	0	0	0	0	0	0
GLDC	14	182	300	379	218	63	505	151	3496	2558	670	252
UHRF2	11142	11059	28893	17282	7906	3984	78504	22011	169	389	28038	15106
LOC106990496	0	0	0	0	0	0	0	0	0	0	0	0
TPD52L3	0	0	0	0	0	0	0	0	0	0	0	0
LOC101119963	0	0	0	0	0	0	0	26	0	2	0	0
IL33	8	0	0	13	0	10	0	0	1	0	0	132
RANBP6	252	214	0	0	132	530	4	76	40	337	0	72
LOC105608041	0	0	0	0	148	62	0	14	24	4	0	187
KIAA2026	2461	2771	1150	854	2235	1574	1937	1434	79	319	1502	1306
MLANA	8	0	8	0	2	0	70	0	2	0	68	11
ERMP1	9142	6242	4472	4206	6361	4634	9038	5066	92	337	7711	8837
LOC105608034	0	0	13	0	0	0	0	0	2	9	0	0
RIC1	726	1209	1060	606	1130	684	2610	1339	129	792	2187	1260
LOC101115257	4	4	30	34	4	4	10	20	4	25	18	6
CD274	42	145	27	317	30	90	31	546	6	42	18	100
PLGRKT	124	653	2241	1522	352	312	1688	1015	26	1762	492	787
RLN2	0	0	0	0	0	0	0	0	0	0	0	0
INSL6	0	7	44	27	0	10	114	36	0	0	0	17
LOC105610690	152	0	0	0	47	4	0	0	2	42	26	4
JAK2	2742	2295	845	1115	2181	1684	1841	1552	75	577	901	591
LOC105608018	0	0	56	0	0	1	0	0	0	46	0	0
LOC105608020	0	0	0	0	0	0	0	0	1	6	0	0
RCL1	4479	6831	2818	4237	3483	4882	4120	3833	470	9292	3113	3388
AK3	25	317	190	36	60	8	46	145	0	34	4	75
LOC105607994	0	1	0	0	47	5	0	0	2	1	0	0
CDC37L1	4161	6439	7365	7074	5126	4866	11628	11677	142	1601	2999	3724
LOC101112702	0	0	0	0	1	0	0	0	0	0	0	0
PLPP6	0	30	7	27	2	64	8	56	29	160	0	38
SPATA6L	0	0	0	1	43	4	102	5	7	44	88	54
SLC1A1	2	8	39	166	125	160	140	142	445	2169	99	76
LOC106990941	18	74	34	51	53	27	103	14	27	318	0	13
LOC105607987	0	0	0	0	0	0	0	0	2	0	0	0
LOC105607988	0	0	0	0	0	0	0	0	0	0	0	0
GLIS3	292	759	326	751	352	393	1010	852	9	0	930	158
LOC105607984	0	0	0	0	0	0	0	0	0	0	0	0
RFX3	462	483	483	533	362	339	642	639	8	74	646	430
LOC105607970	0	0	0	0	0	0	4	0	0	0	0	0
LOC101117653	43	0	50	77	51	27	110	232	0	0	90	47
LOC101111254	0	2	0	0	0	0	0	0	0	0	0	30
LOC106990939	113	31	10	0	81	36	1	5	2	12	0	7
PUM3	13065	10178	1997	1823	9156	6217	1900	3222	305	2885	970	2897
KCNV2	0	4	12	15	0	9	13	34	0	0	1	0
VLDLR	0	0	52	0	22	138	18	0	0	6	58	48
LOC105607961	0	0	0	0	0	0	13	0	0	0	0	0
LOC105607963	0	0	0	0	0	0	0	0	0	0	0	0
LOC105607964	0	38	74	39	166	2	223	126	0	0	0	263
SMARCA2	943	1317	1045	1694	738	1117	1993	980	12	136	1264	2621
LOC105607956	0	2	31	58	2	55	32	4	0	0	0	14
LOC105607953	0	0	0	0	0	0	0	0	0	0	0	0
LOC106990361	0	7	5	19	9	2	27	19	0	0	0	1
DMRT2	6	55	85	145	57	0	75	194	0	0	36	27
DMRT3	2	14	144	143	0	6	262	134	0	1	55	2
DMRT1	68	0	0	40	51	30	40	30	0	74	24	6
LOC105607939	0	0	0	0	0	0	0	0	0	0	0	0
LOC105607938	0	0	0	0	0	0	0	0	0	0	0	0
KANK1	561	348	1433	1566	1007	581	1489	1499	65	8	715	1675
LOC105607924	0	0	0	0	0	0	0	0	0	0	0	0
DOCK8	0	96	28	144	28	0	113	168	41	152	5	45
LOC101108887	1799	887	2208	1715	1901	1250	10829	2810	348	3236	3303	2793
LOC105607922	0	0	0	0	1	0	0	5	10	47	0	0
LOC101116383	0	0	0	3	0	0	0	0	0	0	0	1
PGM5	138	0	68	55	20	0	87	93	0	0	18	0
TMEM252	0	0	0	0	2	0	0	0	0	0	0	0
LOC105607917	0	0	88	0	2	0	58	1	0	10	61	0
FAM122A	0	186	38	73	222	221	2	178	73	495	127	6
LOC106990244	0	0	0	25	0	0	35	0	2	16	0	0
PIP5K1B	401	474	1198	1083	553	426	1200	1308	35	208	753	671
FXN	72	188	118	200	488	145	84	373	78	1028	24	80
LOC105607911	130	413	752	248	252	197	195	582	14	0	416	174
TJP2	660	704	3132	1905	1192	844	1575	1307	343	1517	111	1454
LOC101106398	0	1	0	0	2	0	0	0	0	0	0	0
FAM189A2	0	0	427	164	136	0	343	113	8	264	422	2
APBA1	589	697	3942	3704	451	408	6924	5515	0	0	4602	2228
PTAR1	400	1917	1805	1729	1013	1169	4744	1927	10	108	203	1248
LOC105607885	0	0	0	0	0	7	0	0	0	0	1	1
C2H9orf135	0	0	0	3	0	0	5	0	0	0	0	34
LOC105607881	0	0	0	0	0	0	0	0	0	0	0	0
MAMDC2	202	396	308	544	138	162	387	358	10	172	445	107
SMC5	4160	3631	11349	15437	3712	3057	23243	11187	489	2525	11898	10272
LOC105607875	0	0	26	18	0	0	0	0	0	0	0	0
KLF9	222	82	10	26	297	48	20	0	16	198	114	15
LOC105607863	24	50	37	30	55	62	95	59	0	24	39	48
TRPM3	712	921	2981	3178	917	424	2541	2161	0	0	2216	1609
TMEM2	703	489	317	593	506	477	868	335	12	119	336	544
LOC101102454	0	0	0	3	19	0	0	0	0	2	0	0
ABHD17B	2225	2259	3240	3459	1980	1448	1256	1833	84	829	1099	1131
C2H9orf85	89	91	170	295	295	197	308	169	22	256	0	195
LOC101115100	0	0	2	0	4	0	0	3	0	0	37	0
LOC106990938	0	0	0	6	0	0	0	0	0	0	0	0
GDA	0	1	180	614	113	286	615	333	2	0	110	293
LOC106990937	0	0	0	0	0	0	37	39	0	0	0	0
ZFAND5	4185	1878	4189	2492	1592	1252	8894	3864	257	1091	5733	1747
LOC101114849	8735	3923	2526	2255	11264	9065	3281	4156	95	679	3401	4613
LOC105607845	0	0	0	0	0	0	0	0	0	0	0	0
LOC106990570	0	2	0	0	0	0	0	0	0	0	0	0
TMC1	365	58	17	7	65	0	58	0	0	0	0	20
ALDH1A1	86	18	280	48	1	0	6	40	0	128	0	102
LOC105607842	0	0	0	0	0	0	0	0	0	0	0	0
LOC105607837	0	0	34	0	69	0	16	0	3	35	0	0
ANXA1	0	4420	0	46	54	0	0	0	8302	65387	0	3
LOC101123012	1	0	0	0	0	0	0	0	0	0	0	0
RORB	0	0	28	50	0	0	0	2	3	0	52	136
TRPM6	889	768	773	1179	764	652	1391	1097	16	467	1053	1518
C2H9orf40	20	8	76	55	16	2	61	61	7	89	56	23
CARNMT1	107	43	212	100	191	121	702	153	109	891	243	23
LOC106990898	1	0	4	0	5	0	54	0	0	0	1	8
NMRK1	42	119	226	202	81	118	669	452	98	616	16	339
LOC106990935	0	0	0	0	0	0	0	0	0	0	0	0
LOC106990936	0	0	0	0	2	0	0	0	6	2	0	0
OSTF1	161	148	1041	663	368	168	1350	1015	162	673	388	474
LOC101121827	0	0	0	0	0	0	0	0	0	0	0	0
PCSK5	828	342	2675	1409	342	391	1936	2677	87	1	884	1042
RFK	1256	1900	4524	2653	2302	2018	8869	5883	259	552	5510	2326
LOC106990384	0	0	13	0	0	0	0	0	0	0	0	0
GCNT1	470	1142	2736	2930	719	420	4657	2189	316	2703	988	1631
LOC105607801	0	0	47	26	0	25	3	18	4	0	49	2
LOC105607807	0	0	0	0	0	0	0	0	0	0	0	0
PRUNE2	673	588	4057	3318	707	599	4874	3530	64	142	3386	1310
FOXB2	0	0	0	0	0	1	0	0	0	0	0	0
VPS13A	1397	1163	2200	1987	1032	910	5551	3030	182	717	1510	2446
GNA14	202	21	482	926	62	27	987	652	4	0	517	72
LOC105607782	0	41	6	0	0	0	0	0	32	309	0	0
GNAQ	1813	1604	2396	2399	1296	1611	2680	3234	228	890	1658	3124
LOC101120804	456	539	176	121	559	398	202	226	42	229	133	252
LOC105607780	0	0	0	0	0	0	0	0	0	0	0	0
CEP78	958	642	2657	1742	390	964	4736	2261	66	596	2283	637
PSAT1	452	1557	2145	4396	791	1159	1235	2907	4	1827	1834	2400
TLE4	994	1134	2629	2108	1019	655	3283	2456	184	994	2030	1456
LOC101120137	65	0	7	0	4	0	0	0	4	0	7	63
LOC101111526	0	0	0	0	0	0	0	0	0	0	0	0
LOC105607767	0	1	0	13	0	0	0	3	0	0	1	0
LOC101119878	24	15	5	0	19	27	0	8	12	26	7	3
LOC101111001	181	371	299	255	220	239	422	257	3	46	145	111
LOC101110740	634	246	806	590	457	191	1329	411	52	157	2541	546
LOC101110483	0	0	0	2	0	2	0	0	0	1	0	0
LOC101110212	13	0	36	42	0	0	69	137	0	10	223	0
PHF24	191	362	1178	1660	2	220	552	1325	6	0	1123	100
DNAJB5	171	156	264	218	10	86	87	212	90	361	24	69
C2H9orf131	0	0	0	0	0	0	6	28	12	0	0	0
LOC101109680	11446	13241	11362	8539	9880	9669	3757	9792	3854	22413	10408	9543
PIGO	70	400	120	90	40	42	190	145	98	1250	68	14
STOML2	230	564	885	980	603	380	2277	1439	252	2929	1423	1283
FAM214B	362	200	1225	104	20	194	0	88	0	143	277	228
LOC105607732	4	0	8	0	0	0	0	0	0	0	0	2
LOC105607745	207	91	4	2	222	187	3	57	63	449	25	35
UNC13B	388	62	936	1019	218	114	1411	854	3	100	1046	626
LOC101117475	2	2	4	4	12	1	1	0	0	10	2	0
LOC101109422	128	78	144	181	0	64	21	20	0	4	154	152
RUSC2	0	0	140	132	6	0	82	180	0	0	84	150
FAM166B	0	0	18	35	0	0	10	16	0	0	84	0
TESK1	14	171	368	303	2	36	122	283	4	18	489	254
CD72	14	9	1	14	6	1	3	99	0	0	48	44
SIT1	0	0	0	0	0	61	0	0	0	0	0	0
LOC101116452	4	0	1	0	0	0	0	2	8	4	0	2
CCDC107	26	0	2	35	4	4	53	56	38	164	22	48
ARHGEF39	248	500	1100	1208	277	525	1534	1379	65	554	1013	563
CA9	2443	1914	6202	2387	2964	2339	17525	4222	38	114	5462	4595
TPM2	11	0	50	0	18	0	2	2	24	2580	62	74
TLN1	144	704	665	182	190	403	668	446	93	854	453	157
CREB3	14	0	105	164	90	96	166	315	16	427	182	74
GBA2	224	555	1070	1148	168	347	332	855	45	376	1336	912
MSMP	0	0	0	0	0	0	0	0	0	0	0	0
RGP1	452	590	2352	3568	215	309	969	2260	20	184	2626	1579
NPR2	0	0	112	86	0	0	2	0	0	0	28	81
SPAG8	0	0	0	0	0	0	34	48	2	0	0	0
HINT2	78	164	0	13	119	107	10	31	344	2030	6	0
FAM221B	4	60	114	64	8	46	27	40	2	0	0	57
TMEM8B	0	0	15	16	2	15	42	25	0	6	21	0
LOC105611721	2	0	0	12	0	0	34	0	0	0	0	7
LOC101112203	0	0	0	0	0	0	0	0	0	0	0	0
LOC105607675	0	0	0	0	0	0	0	0	0	0	0	0
LOC101108371	0	0	50	0	0	0	2	0	2	0	0	0
LOC105607661	0	0	0	0	0	0	0	0	0	0	0	0
LOC105607664	0	0	0	0	0	0	0	0	0	0	0	0
LOC105607666	2	0	0	0	8	0	0	0	0	0	0	0
LOC101111773	0	0	0	0	6	0	0	0	0	4	0	0
LOC101111518	0	0	27	0	0	0	1	31	0	0	0	0
LOC101107338	0	0	0	0	0	1	0	0	0	0	0	0
LOC105611598	0	0	0	0	0	0	0	0	0	31	0	0
RECK	55	4	54	83	0	0	149	123	62	119	390	76
LOC101111253	18	0	0	0	12	6	0	0	8	12	0	0
GLIPR2	1532	1743	965	59	2663	2648	71	985	1539	5728	632	1099
CCIN	0	1	233	78	12	56	325	190	21	268	247	191
CLTA	3130	4073	2233	1918	5218	4264	2069	5102	1017	6954	2144	2096
GNE	272	450	481	779	432	298	403	890	6	109	546	368
RNF38	13080	11080	19303	16584	11998	9258	33106	23173	80	1419	23974	16187
LOC101106310	2	0	0	0	0	0	0	15	0	0	0	0
MELK	16013	23486	26800	50998	19393	21077	39903	43807	159	991	22140	33809
PAX5	0	0	14	24	5	0	22	17	0	0	0	52
ZCCHC7	4539	2208	4522	6097	3112	1487	10657	9780	189	1388	2952	4396
LOC105607616	22	67	68	51	62	60	69	90	0	0	30	154
GRHPR	819	1098	2133	2663	722	358	4606	5182	65	529	2255	2152
ZBTB5	392	527	3074	5222	343	316	2907	3414	11	253	2841	1700
POLR1E	1225	2598	1130	1655	3498	2664	1233	3952	145	1287	2902	1445
FBXO10	1264	2573	11939	17324	1275	765	11369	6517	2	10	15309	5657
TOMM5	4029	3105	228	23	4110	2929	42	921	334	2251	224	445
LOC106990897	0	0	0	0	0	0	0	0	0	0	0	0
FRMPD1	4	70	325	161	2	2	312	150	0	0	447	84
TRMT10B	412	452	469	485	1131	431	1746	896	24	169	94	53
EXOSC3	2612	6591	3804	1566	8579	5846	7315	9327	826	7280	3664	3822
LOC106990934	0	164	0	97	0	0	0	38	0	0	0	65
DCAF10	128	36	92	30	0	150	19	5	4	68	0	0
SLC25A51	10926	13277	15048	17572	11925	11305	18690	15136	347	2025	13720	16894
SHB	258	241	317	74	100	122	47	60	24	31	298	51
LOC101105311	0	1	10	0	5	2	1	2	0	0	3	1
ALDH1B1	2	0	0	0	47	0	0	0	0	0	0	0
IGFBPL1	0	0	0	41	0	0	50	0	0	26	80	52
LOC106990933	0	0	0	26	0	0	16	1	0	0	0	0
CCDC180	0	4	0	4	0	0	14	0	0	0	0	36
LOC105607599	0	0	16	0	0	0	20	0	0	0	0	0
TDRD7	1296	2131	6128	6435	2123	758	24898	9892	30	266	6191	7801
TMOD1	5847	17893	33387	38777	11249	10986	26806	33061	306	2302	21144	19844
TSTD2	401	612	912	1625	426	251	2352	2222	71	696	634	541
NCBP1	4207	7305	22622	34060	5360	4702	18024	27600	189	1071	12691	10116
XPA	314	269	751	610	525	489	2000	1647	26	170	954	321
FOXE1	0	0	0	0	0	0	0	0	0	0	23	160
LOC105607586	0	0	0	84	0	0	30	0	0	0	113	68
TRMO	326	502	212	102	469	542	252	290	40	1053	133	30
HEMGN	0	0	0	57	0	16	38	0	0	2	0	0
ANP32B	6362	10993	13468	12584	5758	5724	19698	11831	3554	38980	8677	9485
NANS	54	186	68	39	50	22	4	58	423	3200	302	32
TRIM14	20	362	439	129	22	63	186	423	4	73	79	60
CORO2A	0	0	129	118	69	211	24	54	116	752	398	273
TBC1D2	119	172	255	373	233	78	146	388	16	185	1182	210
GABBR2	79	209	190	216	85	103	198	356	0	19	227	259
ANKS6	31	1	135	41	117	23	74	128	13	59	48	138
GALNT12	19	243	53	18	127	91	91	146	183	614	6	58
LOC105607575	0	0	0	0	0	0	0	0	0	0	0	0
COL15A1	42	113	290	426	5	18	277	337	0	0	577	35
LOC105610077	0	0	0	0	0	0	0	0	0	0	0	0
TGFBR1	213	419	436	609	558	283	594	771	40	711	515	518
LOC105607557	190	0	52	22	86	2	149	21	17	0	2	0
ALG2	637	1430	433	325	1524	865	557	957	18	485	278	288
LOC105607552	0	5	0	0	0	0	0	3	1	37	0	68
SEC61B	834	912	954	1191	1738	1085	1716	2106	31	286	1046	2198
LOC105607543	0	0	0	0	0	0	0	0	0	0	0	0
LOC101123268	0	0	0	0	2	0	0	0	0	0	0	0
LOC105607546	0	2	0	0	1	3	5	9	0	4	0	0
LOC106990932	0	0	0	0	0	0	0	0	0	0	0	0
NR4A3	32	0	11	78	0	1	57	52	0	0	0	0
LOC105610080	90	59	11	5	67	66	10	7	0	45	10	13
STX17	771	3351	5851	6235	2347	1723	9828	7282	45	600	3097	5217
ERP44	653	664	1746	942	1055	1003	3072	2514	287	2797	306	818
INVS	437	1078	1930	4732	480	806	1860	3431	66	512	2039	1829
TEX10	2860	2046	2998	904	2100	1997	2775	2320	234	2303	1574	2017
LOC101102546	0	0	24	34	0	0	30	268	0	0	98	0
LOC101102295	12	9	0	42	2	2	3	65	0	0	0	0
LOC105607506	710	788	675	889	194	204	513	875	214	1302	387	409
LOC105611696	0	0	0	0	0	0	0	0	0	0	0	0
LOC101102044	0	0	0	0	0	0	0	0	0	0	0	0
LOC101123612	6	2	0	0	1	0	0	0	0	0	0	24
LOC105607498	2	0	0	0	0	0	0	0	0	0	0	0
LOC106990931	0	0	0	0	0	0	0	0	0	0	0	2
LPL	0	157	0	0	0	0	0	0	112	858	81	40
LOC105607477	0	2	0	0	0	0	0	0	0	0	0	0
SLC18A1	0	0	0	0	0	0	0	0	14	1	0	0
ATP6V1B2	8748	21469	28588	38589	14953	15077	39947	27796	3800	23307	17614	20565
LZTS1	0	0	24	0	4	0	14	34	48	1339	242	7
LOC101123101	0	0	0	0	0	0	0	0	0	0	0	0
LOC101120725	0	0	0	0	0	0	0	0	0	0	0	0
LOC101120470	1228	914	720	381	654	1005	937	660	117	755	723	450
GFRA2	0	0	114	184	0	15	89	14	16	119	0	12
LOC105607439	0	2	0	0	2	0	2	0	2	40	0	0
DOK2	1	0	0	0	0	0	0	0	6	58	0	0
XPO7	98	589	982	1093	457	474	989	1046	138	1095	779	566
NPM2	284	519	1151	494	485	215	2178	3449	0	0	317	487
FGF17	0	0	60	32	0	0	91	10	0	0	84	28
LOC105607433	0	3	1	2	0	0	2	21	0	52	0	0
DMTN	3	24	154	197	0	1	54	64	4	0	541	0
FAM160B2	0	2	116	8	0	0	139	141	0	0	163	19
NUDT18	0	0	87	170	18	18	71	62	6	589	12	46
